"Germination","Initial_Size","Establishment","Growth_Rate","Flowering_Prob","Fruit_Per_Plant"
-1.08962601814531,-2.16459156370801,0.0134260476062094,0.226973310406005,0.169766359668306,0.766476605121747
-0.244732297411757,-1.09976901380129,1.20882252022032,0.695861341167733,-1.44507260971757,0.287033962237062
3.6616036560293,-0.246815661257677,-0.499102342805681,0.377202293905306,-1.63452041952821,-0.0104616438378546
0.681400078136929,-0.755947885570404,0.477904336651511,-0.549563207878307,1.41825204499308,-0.98084608681133
-0.528308561464394,0.485495831692164,1.35344053601071,0.690657882038929,0.61421622533205,-0.122911941667399
-0.232904024250447,-0.513253773573607,0.585918828780943,0.745231221290137,0.813698524782928,-1.30680275747793
0.829940197626767,0.112255419754384,-1.05326300286052,0.611952108445582,0.225276104674795,-0.454706941691923
0.854170064985968,-1.21124073824851,0.279869686846955,1.34976876559443,1.52069306753476,0.481457725388335
0.0322775618716054,-1.17744538614457,-0.0281134879217571,1.34262632186031,2.01494982105866,0.30438921398896
1.86358713741004,-1.59716792822714,-0.911067516245446,0.0850858103055643,-2.35927422140893,0.0118180922187871
0.196627469099873,-2.431552741078,-0.818024576534352,-0.355783789873721,0.343092994403057,1.53386512197808
-0.268908139758421,-0.387119295201054,1.49510674117661,1.31178595465867,-1.91630816518639,0.138168663893305
-1.29189631387851,0.4865658797702,1.03251424824352,1.08785507254628,0.743306015427562,1.64765993357649
1.87953763024023,0.280631327199765,1.74692325020273,1.09079203030493,-0.201848726073404,-1.56132963175685
-0.0779060439517711,-1.88546009796414,0.99093270313348,-0.594716193436964,0.0265859286395859,0.00257835934021616
0.148163869413397,-1.02185716393232,1.11589961452951,2.35406638950371,0.242643095343002,0.0540505907798442
1.72792914755898,-0.42065073102876,0.283525727906449,-0.0728254479477432,0.525401088242134,-1.47840404901799
1.49702758898445,2.4463217567194,-1.12469877965345,1.97333800155578,2.54641365438826,0.0259865362884426
0.350777388266015,0.410766337275112,1.1449104031052,1.25102798562687,-0.511179674251438,-0.971849722271528
-0.0861229296824282,0.972050118570406,0.101159993763985,0.0534361619785593,0.970774718312047,-0.865277961599073
0.969245091353602,-0.563995239551868,-1.75290920043073,2.67337264723963,1.09457906372378,2.3270499055472
-1.9137326608883,-1.27598956908382,-1.34174499671662,2.32732578880924,1.18020850948862,1.01478735415492
1.27523753754128,-0.983546652496071,-1.68025688807814,0.483343855139255,-0.781032694107911,1.80470305072199
-0.0790926991401782,-0.540136182963948,-1.61344245036555,1.53120264894654,-0.314447823251825,3.0056706162338
0.708515352812018,-0.738630144205938,-0.494956444988924,1.14307741021578,0.608195076542442,-0.77038251689743
3.49758904644661,0.918878388111614,-0.79295036544218,0.665245778896618,0.998023906676231,1.78297762526189
1.72811963548345,-0.807641884617747,-1.57854252131931,0.044629761942133,0.660943625686757,0.753975193766515
-1.60812158471816,-0.790088761052795,-1.38124406908831,-0.239987403891758,0.908857099849794,0.154241940183588
3.2799856099633,-1.10333058953341,-0.0572070504956259,-1.78474076398349,-0.991500197486958,0.795539978017661
-1.40752383971723,0.673179415470204,-0.732989919901966,-1.32668329850611,-0.508249745057873,0.612241800922568
-0.386874578655778,0.88682317184843,-1.63530587689251,-1.49193021948702,-0.617588951326312,-0.682690912020967
1.46359033487153,-1.9784166809772,-0.380181976671635,-1.10350555101146,0.606488443437277,-2.17895687419023
1.89856498354838,-0.246930283137018,-1.43401371784462,0.0621121003390243,0.728371839525075,-1.73559051828716
-0.164294656337606,-0.399343264379122,-0.143517982103528,0.44823070388067,-1.06115924021394,0.357815772357688
-1.68932482974945,0.330067413311612,-0.992506359911731,-0.626783373156002,0.491929576588364,-0.463368054715267
1.20907312533432,1.25057382549838,-0.343250169086303,0.694075524101646,0.357252730678342,-0.0761362625027244
0.737458569990102,-1.50192233113616,0.862483848412556,-0.49454973164644,-0.773431114127307,-0.455001518901775
-1.84404269532418,-2.2252482808324,0.166723981166137,-0.3171383564022,-0.102090280220611,0.0271105392203099
-1.54565123632016,-0.57885504981142,0.819252492113513,0.607720928719345,-0.37820514619993,1.65142482483068
1.36245727716645,-0.953320231355443,-0.526007887196458,0.65671750075627,0.434379129349531,0.901260231809879
-2.87068313823004,0.45826656533149,-0.442292726468595,0.916304810617903,1.12455921993255,2.0174969535275
-0.206685516719969,-2.46885241459482,-0.636795152958968,0.0291266436258468,-0.424427179348931,0.927703159954504
1.13869007039642,-1.34542058755301,0.222112317373215,0.746827507807752,0.161374388628443,0.388354893771139
-0.30682318292686,-0.666595584022803,0.314816874825787,0.246226554390803,0.145493659240185,0.409866742839316
-0.665669098542342,-2.47682359822062,0.680620555224217,-0.220825519378687,0.0177658113811728,0.965778345488478
-1.0969807458407,1.95276704069199,-0.261793980918212,-0.463388683870478,-0.582899434636481,1.7948286197473
2.46918456151758,-0.794469600107072,-0.55005764379485,0.182987319570927,-0.696854288821534,1.475186417777
2.00198458398938,0.925993678068178,1.03124348513311,1.08392313730016,-0.739360686109017,-0.0179530838295469
2.25530563821195,-0.292127984931464,-0.862553241470821,1.59837850278843,1.34523177059956,1.60418964781653
0.731210051098675,0.293106597523532,-0.844507882740806,0.079534882724868,0.421337895019884,0.137784106978891
-1.30258621116621,0.587612650404758,-0.809690829204651,0.0663738195315612,-1.40619623813151,0.361144245441842
-1.2385673214481,0.661521535887463,-0.911950672376102,-0.00967852843644855,-0.204650516623854,-1.60438033329453
-1.2394198132243,0.484815109929752,-0.243490613820285,-1.07587398851183,0.51249093767462,-1.02956026365631
-1.08711448966118,-0.498827212026227,0.884198511181443,1.02970934200363,1.58399392843583,1.25384646253648
-0.586121033790829,0.00902353828938973,-0.0787671629027177,-1.42336471740185,0.05898727412432,-0.663977907505281
-1.46004800882203,0.663281318395984,-0.148601989338818,-0.381842179651264,-0.640576413457908,1.33207487618625
-0.37425298400777,-2.46099670143743,-1.05728868955532,1.46334302353134,-0.748049068659808,0.506134234595077
-3.00423827193718,-0.417148090256794,1.64321578998077,0.209720842030734,0.637710430023956,1.74242055545385
-0.641953179657362,-0.578894326129437,0.0428789288615638,0.498034433660204,1.13482930402333,1.11529650491533
-1.50551283265714,0.535484727998641,-0.700248851997816,1.24132753812931,0.453418829112199,1.49890427242742
1.83860195647786,-1.11226009843449,0.195919425227964,0.306076756618346,1.06079161338538,0.120973001161969
2.05301848522514,-0.790206206712243,-1.12323518281653,-0.520395328526031,-0.101679009943064,-0.883973464405599
-0.285195747594743,-1.61060561970842,0.495355925155357,1.00209670858084,0.0857641974252529,0.0231138781419696
-0.193240117255711,-0.446555410360878,0.582382637224806,-0.178896168089618,0.0752553062562457,-0.971309998777305
-0.147510613927219,-0.944005136266601,0.622658885861168,0.951420278871612,-0.856862772454176,0.0631908921410622
-0.170908695184552,0.953285815461061,-0.847684652574134,-2.67065033471128,0.505223185332077,-1.6656812337743
1.20988127594527,0.664896334193802,0.258860297474353,-0.0616550961598606,0.270925157684086,-0.630216197110707
1.02633643462036,1.07425654540995,-0.0419241196111481,-1.75673826346294,-0.215394810568113,-1.63561021290872
0.522104139821526,-0.507473244693408,-0.563666239426924,-0.264340957331426,-2.13521281637322,-0.308897748438628
-0.0469233504356268,0.916129055084158,0.1488735867892,-0.156186297145395,0.186687199621141,-1.41823332686413
1.0437231243801,-0.56624695385137,-1.27732621553779,-0.740730616803336,-2.09274065351293,-0.469131331533374
1.30483568032333,-0.0211796806667668,1.19919309131976,-1.44314746102479,0.494294486941754,-1.32513907712016
0.475139280595902,-0.574063379801997,-1.79421052673217,-0.908663821128734,0.231782779696415,-1.38300842131991
1.08586796485029,-0.0283344712196248,-0.723782939504166,-0.688136559170914,-0.277863280710406,-0.797280223648763
0.966011547680785,-0.837489703267165,-1.73569796070724,1.34009554296475,-0.610419122648236,0.755879431711494
0.113034036548885,1.00521398721699,-1.42397577039122,-1.59196068141677,1.80101162450916,-3.57828322062579
-0.968121018388856,0.715597327462593,-1.35118269140489,-0.518788549272618,0.139382037395273,-1.0547527038783
1.30847425813574,1.93160354477661,-1.20391118290616,1.59840562029689,0.331742041542823,-1.36217770429128
0.375728604381496,0.00770703562068759,-1.83409591155485,-0.124016933956412,-2.04306209293475,-1.45390811179799
4.05912250188993,1.69787036537987,-0.942573715018369,-0.555995604462971,-0.101218174575114,-2.22858869565858
-1.58484138827837,0.742319454128355,1.16965625044721,-1.20161895199936,-0.776724478792534,-2.45656259428323
-1.13585050914632,0.144259523051135,0.552966508384932,0.321953233957942,0.234854110583581,-2.35048072672469
-0.830872581684561,0.10857607867974,0.343120751427451,1.17618514483717,0.350018183318194,-1.85208071192354
-1.3772043934809,-0.800169685686018,1.49963272435322,-1.53193536958414,-0.217021054134523,-0.0233679889593121
-0.0382907320395168,-0.433731024712822,1.85113979975275,-0.228777764043036,1.56321785303516,-0.0316959801251243
0.996900763401779,-0.397423712850631,-0.188519803043176,-1.45546657595783,-0.0606747396179985,0.440375181735207
0.971964744408033,-0.607614223762256,-1.10954999104257,-1.4039613348252,0.399108382035499,-1.53378389276281
-1.32371668235165,-0.93033380965536,-0.399210149479308,-0.0522886373593216,-0.393368045458591,1.30852386737699
